,time,SOC,load,load Batt,load EVs,cost,reward,rewardTrain,newEVs,price,invalidAction
2023-01-01 11:00:00+00:00,41,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,133.44826,False
2023-01-01 11:15:00+00:00,42,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,151.8512,False
2023-01-01 11:30:00+00:00,43,0.006249999999218745,0.130153451016203,0.0,0.130153451016203,5.643857111760712,4.117651714454511,4.117651714454511,0,173.4524,False
2023-01-01 11:45:00+00:00,44,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,200.0,False
2023-01-01 12:00:00+00:00,45,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,157.1936,False
2023-01-01 12:15:00+00:00,46,0.006249999999218745,0.08441621209570487,0.0,0.08441621209570487,3.9691152268006897,2.362100680377175,2.362100680377175,0,188.0736,False
2023-01-01 12:30:00+00:00,47,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,195.2224,False
2023-01-01 12:45:00+00:00,48,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,207.58,False
2023-01-01 13:00:00+00:00,49,0.006249999999218745,0.11134939769009036,0.0,0.11134939769009036,5.780703981081041,2.5705008456757366,2.5705008456757366,1,207.66,False
2023-01-01 13:15:00+00:00,50,0.006249999999218745,0.10377847901954723,0.0,0.10377847901954723,6.870197578181438,0.9131883482846046,0.9131883482846046,1,264.8024,False
2023-01-01 13:30:00+00:00,51,0.006249999999218745,0.12214511505239362,0.0,0.12214511505239362,5.940831811909644,3.220051817019878,3.220051817019878,1,194.54996,False
2023-01-01 13:45:00+00:00,52,0.006249999999218745,0.15,0.0,0.15,6.064545,5.185455,5.185455,1,161.7212,False
2023-01-01 14:00:00+00:00,53,0.006249999999218745,0.08153016781641738,0.0,0.08153016781641738,5.491095936916262,0.6236666493150409,0.6236666493150409,0,269.40192,False
2023-01-01 14:15:00+00:00,54,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,2,181.70818,False
2023-01-01 14:30:00+00:00,55,0.006249999999218745,0.3,0.0,0.3,13.547697000000001,8.952302999999999,8.952302999999999,1,180.63596,False
2023-01-01 14:45:00+00:00,56,0.006249999999218745,0.24420919102955724,0.0,0.24420919102955724,8.839796381579141,9.47589294563765,9.47589294563765,1,144.79056,False
2023-01-01 15:00:00+00:00,57,0.006249999999218745,0.17511982554384295,0.0,0.17511982554384295,7.875203349042069,5.2587835667461515,5.2587835667461515,3,179.88148,False
2023-01-01 15:15:00+00:00,58,0.006249999999218745,0.3915037543098881,0.0,0.3915037543098881,15.673292953427707,13.689488619813902,13.689488619813902,0,160.13428,False
2023-01-01 15:30:00+00:00,59,0.006249999999218745,0.0318798187587396,0.0,0.0318798187587396,1.1196645838491193,1.2713218230563508,1.2713218230563508,1,140.48569,False
2023-01-01 15:45:00+00:00,60,0.006249999999218745,0.11113151551628118,0.0,0.11113151551628118,3.196924196459904,5.1379394672611856,5.1379394672611856,0,115.06814,False
2023-01-01 16:00:00+00:00,61,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,151.13243,False
2023-01-01 16:15:00+00:00,62,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,137.6954,False
2023-01-01 16:30:00+00:00,63,0.006249999999218745,0.1081609423211369,0.0,0.1081609423211369,3.555753122477564,4.556317551607705,4.556317551607705,0,131.4986,False
2023-01-01 16:45:00+00:00,64,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,2,107.02772,False
2023-01-01 17:00:00+00:00,65,0.006249999999218745,0.2591748478216923,0.0,0.2591748478216923,8.50458095072324,10.933532635903683,10.933532635903683,0,131.25627,False
2023-01-01 17:15:00+00:00,66,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,2,114.99838,False
2023-01-01 17:30:00+00:00,67,0.006249999999218745,0.3,0.0,0.3,8.278821749999999,14.221178250000001,14.221178250000001,0,110.38429,False
2023-01-01 17:45:00+00:00,68,0.006249999999218745,0.09598263365597601,0.0,0.09598263365597601,2.4123788031227207,4.78631872107548,4.78631872107548,0,100.53397,False
2023-01-01 18:00:00+00:00,69,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,108.98677,False
2023-01-01 18:15:00+00:00,70,0.006249999999218745,0.12476693662627511,0.0,0.12476693662627511,3.201910426259201,6.155609820711432,6.155609820711432,2,102.65253,False
2023-01-01 18:30:00+00:00,71,0.006249999999218745,0.23225987078918986,0.0,0.23225987078918986,5.790492903333017,11.628997405856222,11.628997405856222,1,99.72438,False
2023-01-01 18:45:00+00:00,72,0.006249999999218745,0.09909417425865107,0.0,0.09909417425865107,2.5129197510785777,4.919143318320252,4.919143318320252,1,101.43562,False
2023-01-01 19:00:00+00:00,73,0.006249999999218745,0.15,0.0,0.15,3.949998375,7.300001625,7.300001625,0,105.33329,False
2023-01-01 19:15:00+00:00,74,0.006249999999218745,0.01666116513647859,0.0,0.01666116513647859,0.4360054473157285,0.8135819379201659,0.8135819379201659,0,104.67586,False
2023-01-01 19:30:00+00:00,75,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,103.44161,False
