,time,SOC,load,load Batt,load EVs,cost,reward,rewardTrain,newEVs,price,invalidAction
2023-01-01 07:15:00+00:00,30,0,0.0,0.0,0,0.0,0.0,0.0,0,126.51835,False
2023-01-01 07:30:00+00:00,31,0,0.0,0.0,0,0.0,0.0,0.0,0,127.67714,False
2023-01-01 07:45:00+00:00,32,0,0.0,0.0,0,0.0,0.0,0.0,0,127.83658,False
2023-01-01 08:00:00+00:00,33,0,0.0,0.0,0,0.0,0.0,0.0,0,127.89949,False
2023-01-01 08:15:00+00:00,34,0,0.0,0.0,0,0.0,0.0,0.0,0,127.77855,False
2023-01-01 08:30:00+00:00,35,0,0.0,0.0,0,0.0,0.0,0.0,0,128.16109,False
2023-01-01 08:45:00+00:00,36,0,0.0,0.0,0,0.0,0.0,0.0,0,132.37918,False
2023-01-01 09:00:00+00:00,37,0,0.0,0.0,0,0.0,0.0,0.0,1,132.37221,False
2023-01-01 09:15:00+00:00,38,0,0.15,0.0,0.15,5.147706,6.102294,6.102294,0,137.27216,False
2023-01-01 09:30:00+00:00,39,0,0.0435748208704427,0.0,0.0435748208704427,1.666543861837977,1.6015677034452251,1.6015677034452251,0,152.98228,False
2023-01-01 09:45:00+00:00,40,0,0.0,0.0,0,0.0,0.0,0.0,0,151.89919,False
2023-01-01 10:00:00+00:00,41,0,0.0,0.0,0,0.0,0.0,0.0,1,123.8803,False
2023-01-01 10:15:00+00:00,42,0,0.13247034841642677,0.0,0.13247034841642677,4.323756664213572,5.611519467018437,5.611519467018437,0,130.55772,False
2023-01-01 10:30:00+00:00,43,0,0.0,0.0,0,0.0,0.0,0.0,1,148.25923,False
2023-01-01 10:45:00+00:00,44,0,0.059070552195480124,0.0,0.059070552195480124,2.3470837729213825,2.0832076417396266,2.0832076417396266,0,158.93427,False
2023-01-01 11:00:00+00:00,45,0,0.0,0.0,0,0.0,0.0,0.0,0,133.44826,False
2023-01-01 11:15:00+00:00,46,0,0.0,0.0,0,0.0,0.0,0.0,0,151.8512,False
2023-01-01 11:30:00+00:00,47,0,0.0,0.0,0,0.0,0.0,0.0,1,173.4524,False
2023-01-01 11:45:00+00:00,48,0,0.13165180163177156,0.0,0.13165180163177156,6.582590081588578,3.2912950407942896,3.2912950407942896,1,200.0,False
2023-01-01 12:00:00+00:00,49,0,0.1414799208748588,0.0,0.1414799208748588,5.559934522508551,5.0510595431058585,5.0510595431058585,2,157.1936,False
2023-01-01 12:15:00+00:00,50,0,0.3,0.0,0.3,14.10552,8.39448,8.39448,1,188.0736,False
2023-01-01 12:30:00+00:00,51,0,0.2502610040406204,0.0,0.2502610040406204,12.214138458804904,6.555436844241626,6.555436844241626,0,195.2224,False
2023-01-01 12:45:00+00:00,52,0,0.0,0.0,0,0.0,0.0,0.0,1,207.58,False
2023-01-01 13:00:00+00:00,53,0,0.15,0.0,0.15,7.787249999999999,3.4627500000000007,3.4627500000000007,0,207.66,False
2023-01-01 13:15:00+00:00,54,0,0.061647906802210745,0.0,0.061647906802210745,4.081128419050432,0.5424645911153734,0.5424645911153734,0,264.8024,False
2023-01-01 13:30:00+00:00,55,0,0.0,0.0,0,0.0,0.0,0.0,1,194.54996,False
2023-01-01 13:45:00+00:00,56,0,0.15,0.0,0.15,6.064545,5.185455,5.185455,3,161.7212,False
2023-01-01 14:00:00+00:00,57,0,0.44960349615789985,0.0,0.44960349615789985,30.281011275912714,3.439250935929774,-21.165817374938058,2,269.40192,False
2023-01-01 14:15:00+00:00,58,0,0.25832955595693746,0.0,0.25832955595693746,11.735148363285816,7.639568333484494,7.639568333484494,0,181.70818,False
2023-01-01 14:30:00+00:00,59,0,0.02042772420035265,0.0,0.02042772420035265,0.9224953928864833,0.6095839221399654,0.6095839221399654,2,180.63596,False
2023-01-01 14:45:00+00:00,60,0,0.23190605123541327,0.0,0.23190605123541327,8.394451756441045,8.99850208621495,8.99850208621495,1,144.79056,False
2023-01-01 15:00:00+00:00,61,0,0.11728656715370897,0.0,0.11728656715370897,5.27442032093214,3.522072215596034,3.522072215596034,0,179.88148,False
2023-01-01 15:15:00+00:00,62,0,0.0,0.0,0,0.0,0.0,0.0,1,160.13428,False
2023-01-01 15:30:00+00:00,63,0,0.08287546439186894,0.0,0.08287546439186894,2.9107041997905347,3.3049556295996356,3.3049556295996356,1,140.48569,False
2023-01-01 15:45:00+00:00,64,0,0.15,0.0,0.15,4.3150552499999995,6.9349447500000005,6.9349447500000005,2,115.06814,False
2023-01-01 16:00:00+00:00,65,0,0.25926806518481393,0.0,0.25926806518481393,9.795953178194832,9.649151710666214,9.649151710666214,1,151.13243,False
2023-01-01 16:15:00+00:00,66,0,0.07737066868459597,0.0,0.07737066868459597,2.663396293198229,3.1394038581464683,3.1394038581464683,1,137.6954,False
2023-01-01 16:30:00+00:00,67,0,0.10625047318061506,0.0,0.10625047318061506,3.4929471181471072,4.475838370399022,4.475838370399022,0,131.4986,False
2023-01-01 16:45:00+00:00,68,0,0.0,0.0,0,0.0,0.0,0.0,0,107.02772,False
2023-01-01 17:00:00+00:00,69,0,0.0,0.0,0,0.0,0.0,0.0,0,131.25627,False
2023-01-01 17:15:00+00:00,70,0,0.0,0.0,0,0.0,0.0,0.0,2,114.99838,False
2023-01-01 17:30:00+00:00,71,0,0.22378700582717798,0.0,0.22378700582717798,6.175642437364726,10.608382999673623,10.608382999673623,0,110.38429,False
2023-01-01 17:45:00+00:00,72,0,0.02826926144220815,0.0,0.02826926144220815,0.7105052704382777,1.4096893377273336,1.4096893377273336,1,100.53397,False
2023-01-01 18:00:00+00:00,73,0,0.15,0.0,0.15,4.087003875,7.162996125,7.162996125,0,108.98677,False
2023-01-01 18:15:00+00:00,74,0,0.0438492023560147,0.0,0.0438492023560147,1.1253078900817175,2.163382286619385,2.163382286619385,1,102.65253,False
2023-01-01 18:30:00+00:00,75,0,0.15,0.0,0.15,3.7396642499999997,7.51033575,7.51033575,2,99.72438,False
2023-01-01 18:45:00+00:00,76,0,0.3180937570715879,0.0,0.3180937570715879,8.066509366671475,15.790522413697616,15.790522413697616,0,101.43562,False
2023-01-01 19:00:00+00:00,77,0,0.0,0.0,0,0.0,0.0,0.0,2,105.33329,False
2023-01-01 19:15:00+00:00,78,0,0.24405629311139226,0.0,0.24405629311139226,6.386700592461765,11.917521390892656,11.917521390892656,0,104.67586,False
2023-01-01 19:30:00+00:00,79,0,0.026672135206659356,0.0,0.026672135206659356,0.6897521519786316,1.31065798852082,1.31065798852082,0,103.44161,False
2023-01-01 19:45:00+00:00,80,0,0.0,0.0,0,0.0,0.0,0.0,1,105.78191,False
2023-01-01 20:00:00+00:00,81,0,0.10628749503355767,0.0,0.10628749503355767,2.7676046714920286,5.2039574560247965,5.2039574560247965,0,104.15542,False
2023-01-01 20:15:00+00:00,82,0,0.0,0.0,0,0.0,0.0,0.0,0,106.97909,False
2023-01-01 20:30:00+00:00,83,0,0.0,0.0,0,0.0,0.0,0.0,0,104.88409,False
2023-01-01 20:45:00+00:00,84,0,0.0,0.0,0,0.0,0.0,0.0,0,115.45218,False
2023-01-01 21:00:00+00:00,85,0,0.0,0.0,0,0.0,0.0,0.0,0,115.45218,False
2023-01-01 21:15:00+00:00,86,0,0.0,0.0,0,0.0,0.0,0.0,0,120.17507,False
2023-01-01 21:30:00+00:00,87,0,0.0,0.0,0,0.0,0.0,0.0,0,136.40878,False
2023-01-01 21:45:00+00:00,88,0,0.0,0.0,0,0.0,0.0,0.0,0,177.13336,False
2023-01-01 22:00:00+00:00,89,0,0.0,0.0,0,0.0,0.0,0.0,0,138.43777,False
2023-01-01 22:15:00+00:00,90,0,0.0,0.0,0,0.0,0.0,0.0,0,153.75668,False
2023-01-01 22:30:00+00:00,91,0,0.0,0.0,0,0.0,0.0,0.0,1,189.03644,False
2023-01-01 22:45:00+00:00,92,0,0.15,0.0,0.15,8.598694499999999,2.651305500000001,2.651305500000001,0,229.29852,False
2023-01-01 23:00:00+00:00,93,0,0.0363278123392237,0.0,0.0363278123392237,1.6198161017780415,1.1047698236637358,1.1047698236637358,0,178.35548,False
2023-01-01 23:15:00+00:00,94,0,0.0,0.0,0,0.0,0.0,0.0,0,198.60281,False
2023-01-01 23:30:00+00:00,95,0,0.0,0.0,0,0.0,0.0,0.0,0,203.86443,False
2023-01-01 23:45:00+00:00,96,0,0.0,0.0,0,0.0,0.0,0.0,0,249.3868,False
2023-01-02 00:00:00+00:00,1,0,0.0,0.0,0,0.0,0.0,0.0,0,257.60754,False
2023-01-02 00:15:00+00:00,2,0,0.0,0.0,0,0.0,0.0,0.0,0,260.6745,False
2023-01-02 00:30:00+00:00,3,0,0.0,0.0,0,0.0,0.0,0.0,0,226.05374,False
2023-01-02 00:45:00+00:00,4,0,0.0,0.0,0,0.0,0.0,0.0,0,230.6363,False
2023-01-02 01:00:00+00:00,5,0,0.0,0.0,0,0.0,0.0,0.0,0,212.33202,False
2023-01-02 01:15:00+00:00,6,0,0.0,0.0,0,0.0,0.0,0.0,0,207.66362,False
2023-01-02 01:30:00+00:00,7,0,0.0,0.0,0,0.0,0.0,0.0,0,208.90273,False
2023-01-02 01:45:00+00:00,8,0,0.0,0.0,0,0.0,0.0,0.0,0,202.51878,False
2023-01-02 02:00:00+00:00,9,0,0.0,0.0,0,0.0,0.0,0.0,0,198.55237,False
2023-01-02 02:15:00+00:00,10,0,0.0,0.0,0,0.0,0.0,0.0,0,171.90576,False
2023-01-02 02:30:00+00:00,11,0,0.0,0.0,0,0.0,0.0,0.0,0,169.16064,False
2023-01-02 02:45:00+00:00,12,0,0.0,0.0,0,0.0,0.0,0.0,0,166.52658,False
2023-01-02 03:00:00+00:00,13,0,0.0,0.0,0,0.0,0.0,0.0,0,171.1722,False
2023-01-02 03:15:00+00:00,14,0,0.0,0.0,0,0.0,0.0,0.0,0,162.63042,False
2023-01-02 03:30:00+00:00,15,0,0.0,0.0,0,0.0,0.0,0.0,0,158.74919,False
2023-01-02 03:45:00+00:00,16,0,0.0,0.0,0,0.0,0.0,0.0,0,149.62038,False
2023-01-02 04:00:00+00:00,17,0,0.0,0.0,0,0.0,0.0,0.0,0,151.32372,False
2023-01-02 04:15:00+00:00,18,0,0.0,0.0,0,0.0,0.0,0.0,0,133.14282,False
2023-01-02 04:30:00+00:00,19,0,0.0,0.0,0,0.0,0.0,0.0,0,130.0684,False
2023-01-02 04:45:00+00:00,20,0,0.0,0.0,0,0.0,0.0,0.0,0,122.4032,False
2023-01-02 05:00:00+00:00,21,0,0.0,0.0,0,0.0,0.0,0.0,0,138.77742,False
2023-01-02 05:15:00+00:00,22,0,0.0,0.0,0,0.0,0.0,0.0,0,129.17726,False
2023-01-02 05:30:00+00:00,23,0,0.0,0.0,0,0.0,0.0,0.0,0,121.85092,False
2023-01-02 05:45:00+00:00,24,0,0.0,0.0,0,0.0,0.0,0.0,2,116.20619,False
2023-01-02 06:00:00+00:00,25,0,0.2889186615255456,0.0,0.2889186615255456,9.212963159874601,12.455936454541316,12.455936454541316,0,127.55096,False
2023-01-02 06:15:00+00:00,26,0,0.007085781621030533,0.0,0.007085781621030533,0.20953680148831524,0.3218968200889747,0.3218968200889747,0,118.28578,False
2023-01-02 06:30:00+00:00,27,0,0.0,0.0,0,0.0,0.0,0.0,1,126.39334,False
2023-01-02 06:45:00+00:00,28,0,0.1487734083906865,0.0,0.1487734083906865,4.512499436391412,6.6455061929100765,6.6455061929100765,1,121.32543,False
2023-01-02 07:00:00+00:00,29,0,0.15,0.0,0.15,4.790599125,6.459400875,6.459400875,0,127.74931,False
2023-01-02 07:15:00+00:00,30,0,0.05053101114685948,0.0,0.05053101114685948,1.6222938177339759,2.167532018280485,2.167532018280485,0,128.41966,False
2023-01-02 07:30:00+00:00,31,0,0.0,0.0,0,0.0,0.0,0.0,0,128.13048,False
2023-01-02 07:45:00+00:00,32,0,0.0,0.0,0,0.0,0.0,0.0,1,127.99696,False
2023-01-02 08:00:00+00:00,33,0,0.15,0.0,0.15,4.862609625,6.387390375,6.387390375,1,129.66959,False
2023-01-02 08:15:00+00:00,34,0,0.12295983596817528,0.0,0.12295983596817528,3.9664891095937347,5.255498588019412,5.255498588019412,0,129.03365,False
2023-01-02 08:30:00+00:00,35,0,0.0,0.0,0,0.0,0.0,0.0,1,129.03365,False
2023-01-02 08:45:00+00:00,36,0,0.15,0.0,0.15,4.7981685,6.4518315,6.4518315,0,127.95116,False
2023-01-02 09:00:00+00:00,37,0,0.0,0.0,0,0.0,0.0,0.0,0,120.54769,False
2023-01-02 09:15:00+00:00,38,0,0.0,0.0,0,0.0,0.0,0.0,0,123.1168,False
2023-01-02 09:30:00+00:00,39,0,0.0,0.0,0,0.0,0.0,0.0,0,126.46338,False
2023-01-02 09:45:00+00:00,40,0,0.0,0.0,0,0.0,0.0,0.0,1,124.9988,False
2023-01-02 10:00:00+00:00,41,0,0.15,0.0,0.15,4.222744875,7.027255125,7.027255125,0,112.60653,False
2023-01-02 10:15:00+00:00,42,0,0.0,0.0,0,0.0,0.0,0.0,0,128.1416,False
2023-01-02 10:30:00+00:00,43,0,0.0,0.0,0,0.0,0.0,0.0,0,129.92574,False
2023-01-02 10:45:00+00:00,44,0,0.0,0.0,0,0.0,0.0,0.0,0,134.9988,False
2023-01-02 11:00:00+00:00,45,0,0.0,0.0,0,0.0,0.0,0.0,0,96.20902,False
2023-01-02 11:15:00+00:00,46,0,0.0,0.0,0,0.0,0.0,0.0,1,134.65463,False
2023-01-02 11:30:00+00:00,47,0,0.15,0.0,0.15,5.1438749999999995,6.1061250000000005,6.1061250000000005,0,137.17,False
2023-01-02 11:45:00+00:00,48,0,0.04460041582370773,0.0,0.04460041582370773,1.646424350132171,1.6986068366459088,1.6986068366459088,0,147.66,False
2023-01-02 12:00:00+00:00,49,0,0.0,0.0,0,0.0,0.0,0.0,0,103.03622,False
2023-01-02 12:15:00+00:00,50,0,0.0,0.0,0,0.0,0.0,0.0,2,141.362,False
2023-01-02 12:30:00+00:00,51,0,0.26437224085892735,0.0,0.26437224085892735,10.361266288853447,9.466651775566106,9.466651775566106,3,156.76784,False
2023-01-02 12:45:00+00:00,52,0,0.42351584198099246,0.0,0.42351584198099246,18.656607639248556,13.107080509325879,7.5771322685758165,1,176.20694,False
2023-01-02 13:00:00+00:00,53,0,0.12922533062846484,0.0,0.12922533062846484,5.628347893490737,4.063551903644125,4.063551903644125,1,174.2181,False
2023-01-02 13:15:00+00:00,54,0,0.10984417136884668,0.0,0.10984417136884668,4.182775424284302,4.055537428379199,4.055537428379199,0,152.3167,False
2023-01-02 13:30:00+00:00,55,0,0.0,0.0,0,0.0,0.0,0.0,2,130.8525,False
2023-01-02 13:45:00+00:00,56,0,0.2511416245419654,0.0,0.2511416245419654,5.042295966741311,13.793325873906095,13.793325873906095,0,80.31,False
2023-01-02 14:00:00+00:00,57,0,0.0,0.0,0,0.0,0.0,0.0,1,121.53928,False
2023-01-02 14:15:00+00:00,58,0,0.12859685340429292,0.0,0.12859685340429292,3.1751251098685636,6.469638895453405,6.469638895453405,2,98.76214,False
2023-01-02 14:30:00+00:00,59,0,0.21655082704589762,0.0,0.21655082704589762,4.578128103430702,11.663183925011621,11.663183925011621,1,84.5645,False
2023-01-02 14:45:00+00:00,60,0,0.15,0.0,0.15,3.0528194999999996,8.1971805,8.1971805,0,81.40852,False
2023-01-02 15:00:00+00:00,61,0,0.023303112702646348,0.0,0.023303112702646348,0.6020895138320844,1.1456439388663915,1.1456439388663915,1,103.3492,False
2023-01-02 15:15:00+00:00,62,0,0.11634275851312974,0.0,0.11634275851312974,2.9469149543203788,5.778791934164351,5.778791934164351,2,101.31838,False
2023-01-02 15:30:00+00:00,63,0,0.23001142990405032,0.0,0.23001142990405032,5.263061736092705,11.98779550671107,11.98779550671107,2,91.52696,False
2023-01-02 15:45:00+00:00,64,0,0.30723258400690323,0.0,0.30723258400690323,6.88768830798854,16.1547554925292,16.1547554925292,2,89.67393,False
2023-01-02 16:00:00+00:00,65,0,0.34330785025114496,0.0,0.34330785025114496,8.277797688313576,17.470291080522294,17.470291080522294,2,96.44752,False
2023-01-02 16:15:00+00:00,66,0,0.2626302348791799,0.0,0.2626302348791799,6.655694909065048,13.041572706873445,13.041572706873445,2,101.36982,False
2023-01-02 16:30:00+00:00,67,0,0.23282041746130458,0.0,0.23282041746130458,5.461618345067057,11.999912964530788,11.999912964530788,3,93.83401,False
2023-01-02 16:45:00+00:00,68,0,0.37171938049283937,0.0,0.37171938049283937,8.165213932262343,19.71373960470061,19.71373960470061,2,87.86428,False
2023-01-02 17:00:00+00:00,69,0,0.23352067856146747,0.0,0.23352067856146747,5.3934834975168995,12.12056739459316,12.12056739459316,0,92.38554,False
2023-01-02 17:15:00+00:00,70,0,0.0,0.0,0,0.0,0.0,0.0,1,85.46601,False
2023-01-02 17:30:00+00:00,71,0,0.15,0.0,0.15,3.2349719999999995,8.015028000000001,8.015028000000001,0,86.26592,False
2023-01-02 17:45:00+00:00,72,0,0.039647690572838755,0.0,0.039647690572838755,0.8305569697459989,2.1430198232169078,2.1430198232169078,1,83.79373,False
2023-01-02 18:00:00+00:00,73,0,0.15,0.0,0.15,3.410080875,7.839919125,7.839919125,2,90.93549,False
2023-01-02 18:15:00+00:00,74,0,0.36009586950430456,0.0,0.36009586950430456,7.992657311368636,19.014532901454206,19.014532901454206,0,88.78366,False
2023-01-02 18:30:00+00:00,75,0,0.025713292733822984,0.0,0.025713292733822984,0.5663005595172605,1.3621963955194631,1.3621963955194631,1,88.0946,False
2023-01-02 18:45:00+00:00,76,0,0.15,0.0,0.15,3.38002125,7.86997875,7.86997875,2,90.1339,False
2023-01-02 19:00:00+00:00,77,0,0.21223443313800722,0.0,0.21223443313800722,4.575624222593991,11.34195826275655,11.34195826275655,1,86.23717,False
2023-01-02 19:15:00+00:00,78,0,0.15,0.0,0.15,3.194062125,8.055937875,8.055937875,1,85.17499,False
2023-01-02 19:30:00+00:00,79,0,0.07849904182577327,0.0,0.07849904182577327,1.6673906900122768,4.220037446920719,4.220037446920719,0,84.96362,False
2023-01-02 19:45:00+00:00,80,0,0.0,0.0,0,0.0,0.0,0.0,0,86.02909,False
2023-01-02 20:00:00+00:00,81,0,0.0,0.0,0,0.0,0.0,0.0,0,83.20715,False
2023-01-02 20:15:00+00:00,82,0,0.0,0.0,0,0.0,0.0,0.0,0,84.64542,False
2023-01-02 20:30:00+00:00,83,0,0.0,0.0,0,0.0,0.0,0.0,1,78.01284,False
2023-01-02 20:45:00+00:00,84,0,0.15,0.0,0.15,3.007224375,8.242775625,8.242775625,0,80.19265,False
2023-01-02 21:00:00+00:00,85,0,0.030215197988232186,0.0,0.030215197988232186,0.5178008694441338,1.7483389796732802,1.7483389796732802,1,68.5484,False
2023-01-02 21:15:00+00:00,86,0,0.053738406744742916,0.0,0.053738406744742916,0.9503478704507888,3.0800326354049297,3.0800326354049297,0,70.73882,False
2023-01-02 21:30:00+00:00,87,0,0.0,0.0,0,0.0,0.0,0.0,2,98.96421,False
2023-01-02 21:45:00+00:00,88,0,0.29535909764708557,0.0,0.29535909764708557,10.366839242622566,11.785093080908853,11.785093080908853,1,140.39641,False
2023-01-02 22:00:00+00:00,89,0,0.10505748784933414,0.0,0.10505748784933414,2.433418750819847,5.445892837880213,5.445892837880213,1,92.65094,False
2023-01-02 22:15:00+00:00,90,0,0.15,0.0,0.15,4.022246625,7.227753375,7.227753375,0,107.25991,False
2023-01-02 22:30:00+00:00,91,0,0.0541282360643076,0.0,0.0541282360643076,1.9015323755715845,2.158085329251485,2.158085329251485,1,140.52055,False
2023-01-02 22:45:00+00:00,92,0,0.15,0.0,0.15,6.329121375,4.920878625,4.920878625,0,168.77657,False
2023-01-02 23:00:00+00:00,93,0,0.059733690320906384,0.0,0.059733690320906384,2.0284179891391134,2.4516087849288657,2.4516087849288657,0,135.83075,False
2023-01-02 23:15:00+00:00,94,0,0.0,0.0,0,0.0,0.0,0.0,0,145.54002,False
2023-01-02 23:30:00+00:00,95,0,0.0,0.0,0,0.0,0.0,0.0,0,148.8955,False
2023-01-02 23:45:00+00:00,96,0,0.0,0.0,0,0.0,0.0,0.0,0,159.11546,False
2023-01-03 00:00:00+00:00,1,0,0.0,0.0,0,0.0,0.0,0.0,0,149.27115,False
2023-01-03 00:15:00+00:00,2,0,0.0,0.0,0,0.0,0.0,0.0,0,149.76712,False
2023-01-03 00:30:00+00:00,3,0,0.0,0.0,0,0.0,0.0,0.0,0,147.7909,False
2023-01-03 00:45:00+00:00,4,0,0.0,0.0,0,0.0,0.0,0.0,0,150.34496,False
2023-01-03 01:00:00+00:00,5,0,0.0,0.0,0,0.0,0.0,0.0,0,149.94168,False
2023-01-03 01:15:00+00:00,6,0,0.0,0.0,0,0.0,0.0,0.0,0,143.0449,False
2023-01-03 01:30:00+00:00,7,0,0.0,0.0,0,0.0,0.0,0.0,0,145.46725,False
2023-01-03 01:45:00+00:00,8,0,0.0,0.0,0,0.0,0.0,0.0,0,140.534,False
2023-01-03 02:00:00+00:00,9,0,0.0,0.0,0,0.0,0.0,0.0,0,144.70566,False
2023-01-03 02:15:00+00:00,10,0,0.0,0.0,0,0.0,0.0,0.0,0,136.8386,False
2023-01-03 02:30:00+00:00,11,0,0.0,0.0,0,0.0,0.0,0.0,0,133.75545,False
2023-01-03 02:45:00+00:00,12,0,0.0,0.0,0,0.0,0.0,0.0,0,122.4643,False
2023-01-03 03:00:00+00:00,13,0,0.0,0.0,0,0.0,0.0,0.0,0,128.45865,False
2023-01-03 03:15:00+00:00,14,0,0.0,0.0,0,0.0,0.0,0.0,0,123.57281,False
2023-01-03 03:30:00+00:00,15,0,0.0,0.0,0,0.0,0.0,0.0,0,115.57481,False
2023-01-03 03:45:00+00:00,16,0,0.0,0.0,0,0.0,0.0,0.0,0,100.96276,False
2023-01-03 04:00:00+00:00,17,0,0.0,0.0,0,0.0,0.0,0.0,0,127.15313,False
2023-01-03 04:15:00+00:00,18,0,0.0,0.0,0,0.0,0.0,0.0,0,122.56024,False
2023-01-03 04:30:00+00:00,19,0,0.0,0.0,0,0.0,0.0,0.0,0,116.65954,False
2023-01-03 04:45:00+00:00,20,0,0.0,0.0,0,0.0,0.0,0.0,0,104.60458,False
2023-01-03 05:00:00+00:00,21,0,0.0,0.0,0,0.0,0.0,0.0,0,120.35601,False
2023-01-03 05:15:00+00:00,22,0,0.0,0.0,0,0.0,0.0,0.0,0,116.45187,False
2023-01-03 05:30:00+00:00,23,0,0.0,0.0,0,0.0,0.0,0.0,0,114.53885,False
2023-01-03 05:45:00+00:00,24,0,0.0,0.0,0,0.0,0.0,0.0,1,106.33958,False
2023-01-03 06:00:00+00:00,25,0,0.09510558842761374,0.0,0.09510558842761374,2.51582004670065,4.617099085370381,4.617099085370381,0,105.81166,False
2023-01-03 06:15:00+00:00,26,0,0.0,0.0,0,0.0,0.0,0.0,0,106.84399,False
2023-01-03 06:30:00+00:00,27,0,0.0,0.0,0,0.0,0.0,0.0,0,104.77919,False
2023-01-03 06:45:00+00:00,28,0,0.0,0.0,0,0.0,0.0,0.0,0,103.07083,False
2023-01-03 07:00:00+00:00,29,0,0.0,0.0,0,0.0,0.0,0.0,2,129.24422,False
2023-01-03 07:15:00+00:00,30,0,0.3,0.0,0.3,9.63137625,12.86862375,12.86862375,1,128.41835,False
2023-01-03 07:30:00+00:00,31,0,0.2397351640034031,0.0,0.2397351640034031,7.744408333993394,10.235728966261838,10.235728966261838,0,129.21606,False
2023-01-03 07:45:00+00:00,32,0,0.0380639480353001,0.0,0.0380639480353001,1.2037798742461028,1.651016228401405,1.651016228401405,0,126.50079,False
2023-01-03 08:00:00+00:00,33,0,0.0,0.0,0,0.0,0.0,0.0,0,119.44784,False
2023-01-03 08:15:00+00:00,34,0,0.0,0.0,0,0.0,0.0,0.0,0,119.19898,False
2023-01-03 08:30:00+00:00,35,0,0.0,0.0,0,0.0,0.0,0.0,0,121.62074,False
2023-01-03 08:45:00+00:00,36,0,0.0,0.0,0,0.0,0.0,0.0,1,120.64077,False
2023-01-03 09:00:00+00:00,37,0,0.10694239292188633,0.0,0.10694239292188633,3.0782293031516117,4.942450165989864,4.942450165989864,0,115.13598,False
2023-01-03 09:15:00+00:00,38,0,0.0,0.0,0,0.0,0.0,0.0,1,115.16119,False
2023-01-03 09:30:00+00:00,39,0,0.15,0.0,0.15,4.527519,6.722481,6.722481,1,120.73384,False
2023-01-03 09:45:00+00:00,40,0,0.15,0.0,0.15,4.612123124999999,6.637876875000001,6.637876875000001,0,122.98995,False
